osm_id,osm_type,name,tags,geometry_wkt
43158149,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""lanes"": ""2"", ""maxspeed"": ""30""}","LINESTRING (77.1158024 32.0677848, 77.1159025 32.0673754)"
1177261877,way,,"{""bridge"": ""yes"", ""highway"": ""road"", ""layer"": ""1"", ""surface"": ""unpaved""}","LINESTRING (77.1224571 32.0777811, 77.1224476 32.077798, 77.1224336 32.0778231)"
1160407753,way,Old Kulu Highway,"{""bridge"": ""yes"", ""highway"": ""secondary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""50"", ""motorroad"": ""no"", ""name"": ""Old Kulu Highway"", ""ref"": ""MDR 29""}","LINESTRING (77.1470375 32.0898544, 77.1470657 32.0899125)"
1022770688,way,Kulu Highway,"{""bridge"": ""yes"", ""highway"": ""trunk"", ""lanes"": ""2"", ""layer"": ""1"", ""name"": ""Kulu Highway"", ""ref"": ""NH3"", ""ref:old"": ""NH21""}","LINESTRING (77.1244375 32.0942226, 77.1244411 32.0952178)"
1022770689,way,Old Kullu Manali Highway NH21,"{""bridge"": ""yes"", ""highway"": ""secondary"", ""layer"": ""1"", ""name"": ""Old Kullu Manali Highway NH21"", ""ref:old"": ""NH21""}","LINESTRING (77.1216991 32.0946733, 77.1216018 32.0950481)"
72603607,way,,"{""bridge"": ""yes"", ""highway"": ""tertiary"", ""oneway"": ""no""}","LINESTRING (77.1501578 32.1082299, 77.1493758 32.1086053)"
1504781236,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.0991133 32.0988236, 77.0991519 32.0988714)"
1153434388,way,Bhulang to Dimchin road,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1"", ""name"": ""Bhulang to Dimchin road""}","LINESTRING (77.0964841 32.0995375, 77.0965306 32.0994605)"
1378818473,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1"", ""surface"": ""asphalt""}","LINESTRING (77.0782336 32.100195, 77.078144 32.100225)"
1326405832,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.0590872 32.1130585, 77.0591307 32.1133632)"
