raw_State,raw_District,raw_Date,raw_Year,raw_Month,raw_Avg_rainfall,raw_Agency_name
Himachal Pradesh,Mandi,2020-05-10,2020,05,26.46569791,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-27,2020,05,8.485486746,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-28,2020,05,1.019097238,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-29,2020,05,5.891261877,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-01,2020,06,0.793818417,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-02,2020,06,10.79463628,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-04,2020,06,10.12760086,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-07,2020,06,0.005991635,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-08,2020,06,0.65641691,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-28,2020,06,6.943526144,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-03,2020,07,14.45742932,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-07,2020,07,21.70346646,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-11,2020,07,40.38303458,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-14,2020,07,8.064121681,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-18,2020,07,11.53719293,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-04,2020,08,1.603747675,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-05,2020,08,6.883343498,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-13,2020,08,10.56592225,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-14,2020,08,0.614042735,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-19,2020,08,10.83023325,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-22,2020,08,0.010292298,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-05,2020,09,0.533495187,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-06,2020,09,5.517630171,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-08,2020,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-09,2020,09,0.157247134,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-10,2020,09,0.021410109,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-12,2020,09,0.021716348,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-16,2020,09,1.965689035,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-19,2020,09,0.18938227,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-26,2020,09,0.138413428,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-29,2020,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-06,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-15,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-26,2020,10,0.020551308,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-28,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-08,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-14,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-15,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-23,2020,11,0.009160544,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-28,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-04,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-05,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-09,2020,12,0.049823774,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-15,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-24,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-31,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-01,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-02,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-04,2020,01,1.105496616,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-09,2020,01,4.336958506,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-12,2020,01,3.473151134,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-13,2020,01,28.64156019,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-14,2020,01,1.240002166,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-27,2020,01,0.172778784,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-02,2020,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-05,2020,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-07,2020,02,0.458426657,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-12,2020,02,0.109180906,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-29,2020,02,27.91627276,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-05,2020,03,13.73460512,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-07,2020,03,2.39037613,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-12,2020,03,65.02369376,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-16,2020,03,0.304108767,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-26,2020,03,4.669254588,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-09,2020,04,2.442257032,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-13,2020,04,1.189659117,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-16,2020,04,2.343415025,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-18,2020,04,35.79366181,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-25,2020,04,19.0913732,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-01,2020,05,4.274692103,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-03,2020,05,14.35538512,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-09,2020,05,5.789337507,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-14,2020,05,10.87417856,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-16,2020,05,0.051261767,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-19,2020,05,0.142467767,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-24,2020,05,0.318009361,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-12,2020,06,0.820174954,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-13,2020,06,1.888869616,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-15,2020,06,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-16,2020,06,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-20,2020,06,0.779052365,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-23,2020,06,2.971804398,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-02,2020,07,0.088543052,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-04,2020,07,19.19851695,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-08,2020,07,5.568625642,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-12,2020,07,1.469954463,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-15,2020,07,0.413842235,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-21,2020,07,1.219397599,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-25,2020,07,4.177521097,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-30,2020,07,2.000547037,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-02,2020,08,0.082132002,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-17,2020,08,0.502405259,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-26,2020,08,9.239008089,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-27,2020,08,9.328622977,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-07,2020,09,0.016576857,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-11,2020,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-17,2020,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-18,2020,09,0.013561067,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-22,2020,09,0.049444304,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-25,2020,09,0.080840472,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-01,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-03,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-05,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-07,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-09,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-29,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-30,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-31,2020,10,0.020551308,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-01,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-16,2020,11,20.02145472,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-03,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-08,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-13,2020,12,2.672568827,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-17,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-19,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-03,2020,01,0.419015013,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-05,2020,01,2.807833318,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-07,2020,01,9.837386027,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-10,2020,01,0.039231895,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-17,2020,01,1.149049146,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-23,2020,01,0.199215209,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-24,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-25,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-03,2020,02,0.002662949,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-06,2020,02,0.44471247,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-18,2020,02,0.261548186,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-26,2020,02,0.194461845,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-01,2020,03,0.014133601,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-03,2020,03,0.446822857,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-13,2020,03,25.32834577,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-19,2020,03,2.817453221,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-21,2020,03,5.068883333,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-22,2020,03,0.615008054,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-24,2020,03,29.45521757,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-27,2020,03,12.91656718,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-30,2020,03,0.685176758,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-06,2020,04,1.017685876,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-08,2020,04,1.174407077,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-17,2020,04,38.6226456,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-23,2020,04,1.719060021,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-26,2020,04,7.844222016,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-15,2020,05,1.365047591,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-20,2020,05,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-22,2020,05,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-26,2020,05,3.868086432,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-30,2020,05,63.29359582,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-06,2020,06,0.693864629,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-14,2020,06,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-21,2020,06,1.378335706,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-25,2020,06,0.401985455,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-30,2020,06,0.088503107,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-01,2020,07,2.459865782,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-05,2020,07,1.854624093,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-06,2020,07,11.40073011,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-19,2020,07,4.345373425,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-29,2020,07,8.028990727,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-08,2020,08,0.78400545,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-09,2020,08,17.1128421,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-10,2020,08,2.954328795,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-21,2020,08,0.790063659,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-28,2020,08,0.861463977,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-02,2020,09,0.656849639,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-03,2020,09,16.1927067,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-15,2020,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-21,2020,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-23,2020,09,0.131496418,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-24,2020,09,0.091498925,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-28,2020,09,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-02,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-18,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-19,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-22,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-23,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-25,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-03,2020,11,3.842735158,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-04,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-13,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-17,2020,11,0.99895203,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-18,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-19,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-20,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-26,2020,11,21.23188484,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-27,2020,11,7.241876284,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-29,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-30,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-02,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-07,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-12,2020,12,15.11687533,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-14,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-16,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-20,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-22,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-23,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-25,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-30,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-16,2020,01,10.45552305,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-19,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-21,2020,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-28,2020,01,17.4270035,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-29,2020,01,4.394558091,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-01-31,2020,01,0.023733532,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-01,2020,02,2.322351099,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-13,2020,02,0.070960931,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-16,2020,02,0.08654584,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-17,2020,02,0.207663414,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-22,2020,02,0.010651796,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-23,2020,02,16.19530973,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-24,2020,02,2.834376261,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-02-28,2020,02,3.597018203,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-06,2020,03,17.30990697,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-08,2020,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-09,2020,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-11,2020,03,7.30841672,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-17,2020,03,0.009939457,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-18,2020,03,1.363822634,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-28,2020,03,1.420676594,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-29,2020,03,0.024565704,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-03-31,2020,03,13.34858404,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-02,2020,04,1.698348935,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-03,2020,04,0.293104131,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-14,2020,04,1.115302926,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-19,2020,04,1.768830536,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-22,2020,04,0.403916093,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-04-27,2020,04,8.018272358,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-02,2020,05,10.75075088,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-06,2020,05,8.344956274,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-08,2020,05,0.94643202,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-21,2020,05,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-05-23,2020,05,10.17748455,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-05,2020,06,7.90098943,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-09,2020,06,0.547236004,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-10,2020,06,7.437616345,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-17,2020,06,0.375229476,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-26,2020,06,0.401179913,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-27,2020,06,0.017022901,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-06-29,2020,06,1.621955588,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-10,2020,07,8.322807197,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-16,2020,07,0.179609248,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-17,2020,07,3.630784396,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-20,2020,07,2.731127074,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-23,2020,07,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-26,2020,07,1.759616733,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-27,2020,07,6.147304416,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-07-31,2020,07,0.838555959,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-11,2020,08,9.285563093,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-12,2020,08,21.87324943,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-18,2020,08,12.97769517,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-20,2020,08,9.126258831,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-23,2020,08,0.195706774,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-25,2020,08,27.34540309,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-30,2020,08,3.062597641,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-08-31,2020,08,0.02216905,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-13,2020,09,0.214314129,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-09-20,2020,09,0.063324925,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-04,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-08,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-10,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-11,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-13,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-16,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-10-20,2020,10,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-02,2020,11,0.061713841,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-09,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-11,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-22,2020,11,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-11-24,2020,11,2.358214364,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-01,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-21,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-27,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2020-12-29,2020,12,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-04,2021,01,2.714916372,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-06,2021,01,0.10623169,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-09,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-10,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-13,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-17,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-18,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-22,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-27,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-01-31,2021,01,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-02-01,2021,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-02-21,2021,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-02-26,2021,02,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-07,2021,03,2.62237224,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-11,2021,03,2.35229596,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-13,2021,03,2.00768374,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-14,2021,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-15,2021,03,0.030710458,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-18,2021,03,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-19,2021,03,0.001517881,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-03-29,2021,03,0.38892369,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-04-02,2021,04,0.0,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-04-04,2021,04,0.001398048,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-04-05,2021,04,0.585582468,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-04-14,2021,04,0.156914265,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-04-19,2021,04,3.266040282,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-04-22,2021,04,31.97653756,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-05-08,2021,05,4.15022587,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-05-14,2021,05,10.6420493,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-05-23,2021,05,0.02386668,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-05-30,2021,05,10.56848534,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-06-03,2021,06,14.68575722,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-06-08,2021,06,0.013521123,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-06-15,2021,06,0.966377507,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-06-19,2021,06,3.529612309,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-07-01,2021,07,0.010199094,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-07-03,2021,07,2.170369947,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-07-11,2021,07,9.615668899,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-07-13,2021,07,48.27240024,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-07-15,2021,07,9.407379692,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-07-19,2021,07,57.34823614,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-07-25,2021,07,5.724834226,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-08-05,2021,08,12.44830093,NRSC VIC MODEL
Himachal Pradesh,Mandi,2021-08-11,2021,08,2.201406617,NRSC VIC MODEL
