datetime,temperature_2m,dewpoint_2m,relative_humidity,surface_pressure,wind_speed_10m,wind_gusts_10m,cloud_cover,cape,precipitation_openmeteo,rain_openmeteo
2015-07-31 22:00:00+00:00,22.583499908447266,22.383114451857505,98.79220581054688,919.4043579101562,4.0249223709106445,21.239999771118164,100.0,1093.375,5.0,5.0
2015-07-31 23:00:00+00:00,22.63349914550781,22.43311310629966,98.79266357421876,919.7843627929688,4.33497428894043,21.959999084472656,100.0,1093.375,6.0,6.0
2015-08-01 00:00:00+00:00,22.53350067138672,22.43330843755493,99.39427185058594,920.398681640625,4.6102495193481445,20.880001068115234,100.0,1093.375,5.800000190734863,5.800000190734863
2015-08-01 01:00:00+00:00,22.683500289916992,22.583301484985242,99.39492797851562,920.8973388671876,4.510787010192871,18.71999931335449,100.0,1093.375,6.300000190734863,6.300000190734863
2015-08-01 02:00:00+00:00,22.933500289916992,22.833298133404163,99.39606475830078,921.7894287109376,5.001279830932617,20.880001068115234,100.0,1093.375,7.0,7.0
2015-08-01 03:00:00+00:00,23.433500289916992,23.18298472689373,98.50178527832033,922.2908325195312,4.198285102844238,21.239999771118164,100.0,1093.375,6.699999809265137,6.699999809265137
2015-08-01 04:00:00+00:00,22.98349952697754,22.582709051502526,97.60433959960938,922.6276245117188,4.394360065460205,22.68000030517578,100.0,1093.375,6.800000190734863,6.800000190734863
2015-08-01 05:00:00+00:00,23.183500289916992,22.78269453401644,97.60787963867188,922.9566040039062,4.104631423950195,23.399999618530277,100.0,1093.375,6.199999809265137,6.199999809265137
2015-08-07 07:00:00+00:00,24.88349914550781,23.981493917577204,94.75384521484376,920.75390625,5.351784706115723,22.319997787475582,100.0,1093.375,4.199999809265137,4.199999809265137
2015-08-07 08:00:00+00:00,25.03350067138672,23.981149889340678,93.90994262695312,920.0602416992188,6.130578517913818,21.599998474121094,100.0,1093.375,8.0,8.0
2015-08-07 09:00:00+00:00,24.78350067138672,23.781298537430658,94.18187713623048,920.36083984375,4.693825721740723,22.319997787475582,100.0,1093.375,11.5,11.5
2015-08-07 10:00:00+00:00,24.333499908447266,23.481674642574003,95.01890563964844,919.7823486328124,4.0249223709106445,19.799999237060547,100.0,1093.375,13.5,13.5
2015-08-07 11:00:00+00:00,24.333499908447266,23.53178257339635,95.30580139160156,920.14892578125,4.33497428894043,14.75999927520752,100.0,1093.375,13.399999618530272,13.399999618530272
2015-08-07 12:00:00+00:00,24.183500289916992,23.63231760677137,96.74795532226562,920.2923583984376,4.33497428894043,13.679999351501465,100.0,1093.375,13.0,13.0
2015-08-07 13:00:00+00:00,24.13349914550781,23.632425760096535,97.03862762451172,921.01220703125,3.7585103511810303,12.959999084472656,100.0,1093.375,11.399999618530272,11.399999618530272
2015-08-07 14:00:00+00:00,24.13349914550781,23.532217864849283,96.4556655883789,921.5621948242188,4.104631423950195,12.239999771118164,100.0,1093.375,6.300000190734863,6.300000190734863
2015-08-10 07:00:00+00:00,26.48349952697754,23.42653337517393,83.36767578125,922.4619140625,5.399999618530273,21.239999771118164,100.0,1093.375,5.0,5.0
2015-08-11 21:00:00+00:00,23.38349914550781,22.481700268412407,94.69610595703124,924.6599731445312,2.545584201812744,19.07999992370605,100.0,1093.375,6.199999809265137,6.199999809265137
2015-08-11 22:00:00+00:00,23.13349914550781,22.432120163273456,95.84534454345705,924.867431640625,1.4843180179595947,20.51999855041504,100.0,1093.375,6.800000190734863,6.800000190734863
2015-08-11 23:00:00+00:00,23.183500289916992,22.432016292178698,95.55606842041016,925.2474975585938,2.2768397331237797,20.51999855041504,100.0,1093.375,6.800000190734863,6.800000190734863
2015-08-12 00:00:00+00:00,23.28350067138672,22.33162169024804,94.40473175048828,925.8244018554688,0.8049845099449158,19.799999237060547,100.0,1093.375,6.400000095367432,6.400000095367432
2015-08-12 01:00:00+00:00,23.48349952697754,22.531596867520534,94.41293334960938,926.4283447265624,0.8049845099449158,20.15999984741211,100.0,1093.375,5.300000190734863,5.300000190734863
2015-08-21 07:00:00+00:00,26.48349952697754,23.476629255796233,83.61943817138672,923.5625610351562,5.506940841674805,26.280000686645508,87.0,1093.375,4.199999809265137,4.199999809265137
2015-09-23 02:00:00+00:00,21.48349952697754,20.231408350938647,92.5995635986328,925.2431640625,1.938659191131592,19.07999992370605,77.0,1093.375,6.300000190734863,6.300000190734863
2015-09-23 03:00:00+00:00,21.13349914550781,19.78132883012051,92.00853729248048,926.2462768554688,4.553679466247559,13.679999351501465,100.0,1093.375,8.800000190734863,8.800000190734863
2015-09-23 04:00:00+00:00,21.48349952697754,20.381647190002482,93.46147918701172,926.9833374023438,4.0249223709106445,16.19999885559082,86.0,1093.375,8.800000190734863,8.800000190734863
2015-09-23 05:00:00+00:00,21.78350067138672,20.230872156788106,90.91633605957033,926.88232421875,5.014219284057617,15.84000015258789,99.0,1093.375,4.5,4.5
2016-03-17 13:00:00+00:00,12.683500289916992,9.983151233477797,83.63172912597656,929.2507934570312,7.729526996612549,36.36000061035156,88.0,0.125,2.5,2.5
2016-03-17 14:00:00+00:00,12.433500289916992,9.983233017807853,85.01390838623047,929.7260131835938,7.729526996612549,36.36000061035156,96.0,0.125,3.0,3.0
2016-06-03 07:00:00+00:00,33.53350067138672,13.345735654704743,29.60980987548828,928.7841186523438,9.028754234313965,34.20000076293945,32.0,1093.375,0.2000000029802322,0.2000000029802322
2016-06-15 09:00:00+00:00,26.38349914550781,22.72539688368298,80.3844223022461,918.2162475585938,2.0364675521850586,27.0,100.0,1093.375,4.0,4.0
2016-07-12 07:00:00+00:00,27.183500289916992,24.226420703456633,83.94866943359375,921.6369018554688,5.351784706115723,23.399999618530277,94.0,1093.375,4.199999809265137,4.199999809265137
2016-07-12 08:00:00+00:00,26.53350067138672,24.228077337454277,87.21951293945312,921.3743896484376,2.5199999809265137,21.239999771118164,99.0,1093.375,4.699999809265137,4.699999809265137
2016-07-15 04:00:00+00:00,24.48349952697754,23.581551938418983,94.73855590820312,920.9224243164062,6.119999885559082,19.799999237060547,100.0,1093.375,5.199999809265137,5.199999809265137
2016-07-15 05:00:00+00:00,24.53350067138672,23.731752377857966,95.3126220703125,920.843994140625,4.843304634094238,18.71999931335449,100.0,1093.375,5.5,5.5
2016-07-15 08:00:00+00:00,26.63349914550781,24.62870550825494,88.8088150024414,920.0245971679688,3.563817977905273,23.03999900817871,100.0,1093.375,5.0,5.0
2016-07-15 19:00:00+00:00,23.933500289916992,23.382337786269392,96.74195098876952,918.8507690429688,3.7064266204833984,18.35999870300293,100.0,1093.375,6.300000190734863,6.300000190734863
2016-07-16 01:00:00+00:00,24.28350067138672,23.281374195193525,94.16069793701172,919.7691650390624,0.5091168880462646,20.15999984741211,99.0,1093.375,4.099999904632568,4.099999904632568
2016-07-17 07:00:00+00:00,27.183500289916992,24.02599660550422,82.94715881347656,922.73779296875,7.091177463531494,27.0,87.0,1093.375,3.799999952316284,3.799999952316284
2016-07-17 08:00:00+00:00,26.583499908447266,23.62669035704805,83.8829116821289,922.8548583984376,5.315336227416992,27.35999870300293,90.0,1093.375,5.0,5.0
2016-07-27 02:00:00+00:00,23.78350067138672,22.030022731805865,89.94357299804688,925.8676147460938,1.1384198665618896,17.280000686645508,100.0,1093.375,6.199999809265137,6.199999809265137
2016-07-27 03:00:00+00:00,23.63349914550781,22.531282104945006,93.56324768066406,926.1937255859376,1.6099690198898315,18.71999931335449,100.0,1093.375,5.699999809265137,5.699999809265137
2016-07-30 07:00:00+00:00,25.03350067138672,23.88093928911869,93.34725952148438,923.1776123046876,5.399999618530273,22.68000030517578,85.0,1093.375,4.699999809265137,4.699999809265137
2016-08-01 07:00:00+00:00,25.38349914550781,23.42918851223882,88.9781494140625,920.3366088867188,6.608721733093262,22.319997787475582,98.0,1093.375,5.599999904632568,5.599999904632568
2016-08-01 08:00:00+00:00,24.933500289916992,23.22981606248833,90.29793548583984,920.583984375,5.191993713378906,24.479999542236328,100.0,1093.375,5.800000190734863,5.800000190734863
2016-08-01 09:00:00+00:00,25.23349952697754,23.078829531365518,87.89754486083984,920.7554931640624,4.680000305175781,24.11999893188477,99.0,1093.375,4.599999904632568,4.599999904632568
2016-08-01 20:00:00+00:00,22.833499908447266,22.232336867786895,96.42150115966795,919.8383178710938,2.545584201812744,14.399999618530272,100.0,1093.375,5.699999809265137,5.699999809265137
