imd_rainfall_mm,imd_rainfall_mm_log1p,rain_intensity_class,cloudburst_flag,landslide_risk
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
25.955230712890625,3.2941773680541893,2,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
2.6132497787475586,1.2846075831131747,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
3.4374985694885254,1.4900908324326991,1,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
0.8577418327331543,0.619361681723966,0,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
10.736361503601074,2.462691843331606,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
7.446375846862793,2.1337374555054116,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
9.053503036499023,2.3079211346175397,1,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
0.0,0.0,0,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
6.1375813484191895,1.965373972243861,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
3.651010513305664,1.5370845106792383,1,0,0
